meal_id,name,category,ingredient,description,veg_nonveg,nutrient,disease,diet,price,user_id
meal_id_119,Fish Skewers With Coriander And Red Wine Vinegar Dressing,wine,"200 Gram Sea bass fillets 1 tbsp Olive oil (for grilling) 20 ml Red wine vinegar 2 tbsp Sugar 1 tbsp Extra virgin olive oil 1  Garlic clove, chopped 1 tbsp Coriander, chopped   Bamboo skewers",https://food.ndtv.com/recipe-fish-skewers-with-coriander-and-red-wine-vinegar-dressing-952518,non_veg,vitamin_a vitamin_d chromium fluoride,anemia diabeties scurvy eye_disease rickets heart_disease hypertension obesity kidney_disease pregnancy,hormone_diet low_fat_diet omni_diet mediterranean_diet high_protien_diet dash_diet low_sodium_diet ketogenic_diet,440,82
meal_id_120,Seafood Rock Filler,assorted,  Baked tart of mixed sea food served with phyllo fruit bowl 1  Savory tart shell (semi baked) 75 gram Mixed sea food 50 gram Mornay sauce   Assorted herb and seasoning 1 sheet  Phyllo pastry 100 gram Assorted seasonal fruit,https://food.ndtv.com/recipe-seafood-rock-filler-952422,veg,iodine selenium,anemia goitre pregnancy obesity,type_o_diet mediterranean_diet high_protien_diet vegan_diet ketogenic_diet,410,65
meal_id_121,Morning Greed,berry,1 herb  Panini bread 75 gram Mint peas mash 30 gram Ricotta crumble 2  Eggs (scrambled) 45 gram Smoked salmon Few  Caper berry 2 tsp Sour cream,https://food.ndtv.com/recipe-morning-greed-952421,veg,iron calcium vitamin_a vitamin_k,anemia scurvy rickets hypertension obesity goitre pregnancy,vegan_diet low_fat_diet ketogenic_diet high_protien_diet,565,6
meal_id_122,Shrimp &amp; Cilantro Ceviche,onion,"80 Gram Prawns 15 gram Gherkin 15  Onion 5 gram Cilantro 15 gram Mix bell pepper 15 ml Tiger milk 25 gram Sweet corn 2 gram Sea salt 1 gram Black pepper 25 ml Green lemon juice 15 gram Cherry tomato 2 gram Edible flower <b>For Tiger milk:</b> 1 tsp Coriander stems, chopped 1/2 tsp Celery stalks 1/4 tsp Garlic 1/4 tsp Ginger 1 tsp Red onion 30 ml Lemon juice 3-4 gram Sea salt 2-3 gram Black pepper",https://food.ndtv.com/recipe-shrimp-cilantro-ceviche-952365,veg,iron calcium sodium iodine carbohydrates vitamin_a vitamin_d chloride potassium,anemia diabeties scurvy rickets heart_disease hypertension obesity goitre kidney_disease pregnancy,low_fat_diet high_protien_diet vegan_diet low_sodium_diet ketogenic_diet,270,47
meal_id_123,Saewoo Bokumbop (Shrimp Fried Rice),sauce,"2 Cup Cooked rice 20-25 small Shrimp (de-veined, peeled 1/4  Onion 1/2 cup Cooked green peas 2 roots  Green onion 1-2  Egg (scrambled) 2-3 tbsp Vegetable oil/butter 3-4 tbsp Soy sauce 1 tsp Sesame oil  to taste Salt  to taste Pepper",https://food.ndtv.com/recipe-saewoo-bokumbop-952257,veg,iron sodium iodine carbohydrates vitamin_a vitamin_k chloride,anemia diabeties scurvy heart_disease obesity goitre kidney_disease pregnancy,low_fat_diet high_protien_diet vegan_diet low_sodium_diet ketogenic_diet,365,97
meal_id_124,Exotic Lovers Roll,rice,"1/2 lemon  Juice of Lemon 1 medium Avocado (pitted and sliced into 1/4-inch thick pieces), peeled 4 sheets  Nori 1/3 cup Sesame seeds (toasted) 1 small Cucumber (seeded, and cut into matchstick-size pieces), peeled 4  Crabsticks (cut into pieces) 1/4 cup Salmon roe (egg) for serving  Ginger (pickled) for serving  Wasabi for serving  Soy sauce 1/2 batch  Sushi rice (ingredients below) 2 cups Sushi or short grain rice 2 (extra for rinsing rice) cups Water 2 tbsp Rice vinegar 2 tbsp Sugar 1 tbsp Salt",https://food.ndtv.com/recipe-exotic-lovers-roll-952007,veg,calcium sodium iodine magnesium carbohydrates chloride copper,anemia diabeties rickets heart_disease hypertension obesity goitre kidney_disease pregnancy,low_fat_diet high_protien_diet vegan_diet low_sodium_diet ketogenic_diet,370,72
meal_id_125,Goan Prawn Curry &amp; Baked Rice Canapes,rice,5 Gram Jeera whole 10 gram Coriander seeds 150 gram Kashmiri Chilly 10 gram Garlic 5 gram Ginger 5 gram Green chillies 3 gram Kokum 250 gram Coconut 25 gram Onion 50 gram Tomatoes 20 gram Coriander <b>For Prawns:</b> 0.4 kg Prawns 5 gram Salt 3 gram Turmeric powder 5 gram Garlic paste 1 gram Asafoetida 0.01 litre Refined oil 5 gram Ginger paste <b>For Rice canapes:</b> 25 gram Goan Rice 25 gram Coconut milk 5 gram Green chillies 25 gram Fresh coconut 2 gram Hing 0.01 litre Refined oil 5 gram Coriander leaves 25 gram Basmati Rice 25 gram Coconut milk 5 gram Green chillies <b>For Coconut foam:</b> 25 gram Coconut milk 100 gram Coconut 5 gram Salt 5 gram Green chillies 3 gram Curry leaf 1 gram Lecite,https://food.ndtv.com/recipe-goan-prawn-curry-baked-rice-canapes-951856,veg,iron calcium sodium iodine magnesium carbohydrates vitamin_c vitamin_d chloride potassium copper,anemia diabeties scurvy rickets heart_disease hypertension obesity goitre kidney_disease pregnancy,low_fat_diet omni_diet high_protien_diet vegan_diet low_sodium_diet ketogenic_diet,405,3
meal_id_126,Bihari Fish Curry,curry,"6 Pieces rohu fish 3 1/2 tsp salt 3 tsp turmeric powder 2 tsp chilli powder 1 tbsp oil 10  garlic  2  green chillies 1 tbsp mustard seeds 1 tsp black peppercorns 1 tsp cumin seeds 2  whole red chillies 1 tsp fenugreek seeds 1/2 cup tomatoes, chopped 2 tbsp mustard oil 2  bay leaves 1/2 cup water 1 tsp garam masala 2 tsp coriander leaves",https://food.ndtv.com/recipe-bihari-fish-curry-116,non_veg,iron sodium iodine magnesium vitamin_a vitamin_d chloride chromium copper fluoride,anemia diabeties scurvy rickets heart_disease hypertension obesity goitre kidney_disease pregnancy,hormone_diet low_fat_diet omni_diet mediterranean_diet high_protien_diet vegan_diet low_sodium_diet ketogenic_diet,280,100
meal_id_127,Fish With Jamun Sauce,sauce,1 Kg jamun 1 cup sugar 1 tsp chilli 6  garlic cloves (minced) 1 tsp cumin (powdered) 300 gms fish fillet (pomfret (or any white fish) 1/2 cup semolina  to taste salt   wilted spinach,https://food.ndtv.com/recipe-fish-with-jamun-sauce-950654,non_veg,sodium iodine vitamin_c vitamin_a vitamin_d vitamin_k chloride chromium fluoride,anemia diabeties rickets heart_disease hypertension obesity goitre kidney_disease pregnancy,hormone_diet low_fat_diet omni_diet mediterranean_diet high_protien_diet vegan_diet low_sodium_diet ketogenic_diet,500,2
meal_id_128,Prawn Pie,pie,"2 Tbsp Oil 450 gram Prawns 1  Onion, chopped 2 tbsp Flour 1 1/2 cups Heavy cream  to taste Salt and Pepper <b>For the Pie Dough</b> 350+ extra gram All-purpose flour 1 tsp Salt 275 gram Butter 5 tbsp Ice Cold Water 1  Egg, mashed",https://food.ndtv.com/recipe-prawn-pie-905986,veg,sodium iodine chloride,heart_disease kidney_disease goitre obesity,vegan_diet low_sodium_diet,395,61
meal_id_129,Beer Batter Fish Fingers,fish,300 Gram River Sole Fish (cut in thin strips) 1 tsp Garlic Paste  to taste Salt  1  Lime Juice 3/2 cup Beer 1 cup Flour 1/4 cup Cornflour 1 tsp White Pepper 2  Eggs 1/2 tsp Mustard,https://food.ndtv.com/recipe-beer-batter-fish-fingers-878684,non_veg,iron sodium iodine vitamin_a vitamin_d vitamin_k chloride chromium fluoride,anemia diabeties scurvy rickets heart_disease hypertension obesity goitre kidney_disease pregnancy,hormone_diet low_fat_diet omni_diet mediterranean_diet high_protien_diet gluten_free_diet vegan_diet low_sodium_diet ketogenic_diet,500,31
meal_id_130,Malabar Fish Biryani,biryani,  1 kg seer fish   1 kg onions   100 gm green chillies   70 gm garlic   70 gm ginger   Juice of 2 lemons   1 cup coriander leaves   1 cup yoghurt   Salt to taste   1 kg rice (kaima rice is best)   3 Tbsp ghee   1 cup cooking oil   ½ kg tomatoes   1 tsp turmeric powder   2 Tbsp cashew nuts broken   2 Tbsp raisins   4 glasses water (in proportion to the number of cups of rice)   3 pods cardamom   3 cinnamon sticks   A pinch of garam masala,https://food.ndtv.com/recipe-malabar-fish-biryani-851220,non_veg,iron sodium iodine carbohydrates vitamin_c vitamin_a vitamin_d vitamin_e chloride chromium copper fluoride manganese,anemia diabeties scurvy rickets heart_disease hypertension obesity goitre kidney_disease pregnancy,high_fiber_diet hormone_diet low_fat_diet omni_diet mediterranean_diet high_protien_diet vegan_diet low_sodium_diet ketogenic_diet,530,68
meal_id_131,Prawn And Litchi Salad,salad,"500 gms prawns (shelled and cleaned) 2 tbsp spring onions, chopped 1  mango flesh, finely chopped 500 gms litchis (deseeded) 1 tsp chilli flakes 1/2  lemon (for lemon juice) 1 tbsp olive oil  Handful of peanuts (to garnish)  to taste salt",https://food.ndtv.com/recipe-prawn-and-litchi-salad-843109,veg,sodium iodine chloride fiber,diabeties heart_disease hypertension obesity goitre kidney_disease pregnancy,high_fiber_diet low_fat_diet dash_diet high_protien_diet vegan_diet low_sodium_diet ketogenic_diet,300,75
meal_id_132,"Steamed John Dory, Flavours Of India",curry,  2 John dory fillet   20 gms salt   20 gms red chilli   10 gms black pepper   20 ml olive oil   Flavoured butter emulsions   For Amritsari Butter   50 gms yellow butter   10 gms red chilli powder   2 gms ajwain   2 gms kasoori methi   5 ml white vinegar   5 gms chaat masala   For Ajwaini Butter   40 gms yellow butter   10 gms yellow chilli   20 gms yogurt   5 gms ajwain   2 gms kasoori methi   5 gms chaat masala   For Balchao Butter   5 gms dried shrimps   10 gms onion paste   10 gms black pepper   5 gms garam masala   5 ml balsamic vinegar   5 gms tomato paste   2 gms curry leaf   40 gms yellow butter   For Patrani Butter   20 gms coriander   10 gms mint   5 gms coconut   5 ml white vinegar   5 gms oyster sauce   5 gms green chilli   30 gms yellow butter   For curry leaf cream   50 gms Philadelphia cheese   10 gms curry leaf powder   5gms gun powder   5 gms chat masala   2 gms curry leaf fried,https://food.ndtv.com/recipe-steamed-john-dory-flavours-of-india-773047,veg,iron calcium sodium iodine chloride chromium,anemia scurvy rickets heart_disease hypertension obesity goitre kidney_disease pregnancy,low_fat_diet high_protien_diet vegan_diet low_sodium_diet ketogenic_diet,580,78
meal_id_133,Masor Tenga,fish,"  4 pieces Rohu/ Catla fish   1/2 tsp salt   1/2 tsp turmeric powder   1/2 cup mustard oil   1 ridge gourd, chopped   4 large tomatoes, chopped   1/4 tsp fenugreek seeds   Juice of 1/2 a lime or 1 wedge of lemon",https://food.ndtv.com/recipe-masor-tenga-772664,veg,sodium iodine magnesium vitamin_a vitamin_d chloride chromium copper fluoride,diabeties heart_disease hypertension obesity goitre kidney_disease,vegan_diet low_sodium_diet high_protien_diet,350,32
meal_id_134,Prawn Curry (Awadhi Style),curry,"  700 gms prawns   250 gms curd   5 gms yellow chilli powder   200 gms onions   30 gms ginger garlic paste   50 gms oil   5 gms red chilli powder   2 gms fenugreek seeds   5 gms fenugreek leaves   5 gms turmeric powder   5 gms garam masala powder   Coriander, chopped   Ginger juliennes to garnish   Desi ghee   Salt to taste",https://food.ndtv.com/recipe-prawn-curry-awadhi-style-763634,veg,sodium iodine magnesium carbohydrates chloride copper,diabeties heart_disease hypertension obesity goitre kidney_disease,vegan_diet low_sodium_diet high_protien_diet,400,34
meal_id_135,Tawa Surmai,tawa,825 Gram Surmai (king fish steaks) 3 pieces <b>marination</b> 2   Lemons 4 tsp  Salt 5 tsp Red Chili Powder 5 tsp Turmeric Powder <b>second marination</b> 3 ½ tbsp Ginger Paste 3 ½ tbsp Garlic Paste 8 tbsp  Mustard Oil   for frying 8 tbsp  Refined Oil,https://food.ndtv.com/recipe-tawa-surmai-707370,veg,sodium iodine vitamin_a vitamin_d chloride chromium fluoride,heart_disease kidney_disease goitre obesity,vegan_diet low_sodium_diet,400,15
meal_id_136,Sesame And Coriander Crusted Basa,coriander,"  2 large fillets of basa portioned into 200gm each   4 tablespoon roasted white sesame seed   2 tablespoon roasted and coarsely pounded coriander seeds   4 lemons, juiced   100 ml olive oil   10 large pod of garlic chopped   1 tsp chilli flake   Salt and pepper, to taste",https://food.ndtv.com/recipe-sesame-and-coriander-crusted-basa-706868,veg,sodium iodine magnesium chloride copper,diabeties heart_disease hypertension obesity goitre kidney_disease,vegan_diet low_sodium_diet high_protien_diet,640,60
meal_id_137,Pesto Fish Kebabs,kebabs,"  1/2 pounds king fish, cut into 1-inch chunks   1 red bell pepper, cut into 1-inch chunks   3 Tbsp basil pesto   2 Tbsp white wine vinegar   1/2 Tsp salt   Cooking spray",https://food.ndtv.com/recipe-pesto-fish-kebabs-645416,non_veg,sodium iodine vitamin_a vitamin_d chloride chromium fluoride,anemia diabeties rickets heart_disease hypertension obesity goitre kidney_disease pregnancy,hormone_diet low_fat_diet omni_diet mediterranean_diet high_protien_diet vegan_diet low_sodium_diet ketogenic_diet,515,84
meal_id_138,Chemeen Thoren,garlic,"150 Gram Prawn 2 gram Red chilli powder 2 gram Turmeric 10 ml Coconut oil 15 gram Curry leaves 15 gram Onion, chopped 3 gram Cumin seeds 15 gram Coconut, grated 4 gram Ginger &amp; garlic paste As per taste  Salt &amp; tamarind/lemon juice",https://food.ndtv.com/recipe-chemeen-thoren-641347,veg,sodium iodine magnesium chloride copper,diabeties heart_disease hypertension obesity goitre kidney_disease,vegan_diet low_sodium_diet high_protien_diet,665,82
meal_id_139,Prawn Tikka Masala,tikka,"20-25  Jumbo prawns (deveined and cleaned) <b>For marination:</b> 1/2  Lemon 1 tsp Salt 1 tsp Chilli powder 1 tsp Ginger-garlic paste <b>For gravy:</b> 1/2 cup Curd 1/4 cup Cream 2  Onions, finely chopped 3   Tomatoes (pureed) 1 tbsp Chilli powder (Kashmiri chili powder) 1 tsp Salt 1 tsp Turmeric 1 tsp Cumin seeds 1 tbsp Garam masala powder 1 tsp Ginger-garlic paste 1 tbsp Butter 2 tbsp Oil 1 tsp Tandoori masala (for color) *optional",https://food.ndtv.com/recipe-prawn-tikka-masala-593437,veg,sodium iodine magnesium vitamin_c chloride copper,diabeties heart_disease hypertension obesity goitre kidney_disease,vegan_diet low_sodium_diet high_protien_diet,560,40
meal_id_140,Goan Prawn Curry With Raw Mango,mango,  15-20 prawns or shrimps   For gravy:   1/2 cup grated coconut   1 marble sized ball of tamarind   1 tsp turmeric powder   2-3 dry red chillies or Kashmiri red chillies   Pepper to taste   1/2 tsp coriander seeds   1/2 chopped onion   1 raw mango   1 tsp oil   For marination:   1 Tbsp turmeric powder   1/2 Tbsp chilli powder   1 tsp salt,https://food.ndtv.com/recipe-goan-prawn-curry-with-raw-mango-589054,veg,sodium iodine magnesium chloride copper,anemia diabeties scurvy heart_disease hypertension obesity goitre kidney_disease pregnancy,high_fiber_diet dash_diet high_protien_diet vegan_diet low_sodium_diet,380,78
meal_id_141,Machcha Besarou,coriander,"  1 rohu fish   4 Tbsp mustard oil   For the marination:   Turmeric powder   Salt   For the gravy:   1 Tbsp mustard oil   1/4 tsp rai (mustard seeds)   1/4 tsp kalonji (samal fennel)   1/4 tsp methi seeds (fenugreek seeds)   1/4 tsp fennel powder   1/4 tsp cumin powder   4 whole red chillies   2 tsp curry leaves   2 tsp chopped garlic   2 tsp mustard paste   1/4 tsp turmeric powder   1/4 tsp red chilli powder   1/3 tsp salt   1/2 cup water   Tomato, chopped into 8 pieces   3 green chillies   Coriander leaves   Lemon juice",https://food.ndtv.com/recipe-machcha-besarou-565163,veg,iron sodium iodine magnesium vitamin_a vitamin_d chloride chromium copper fluoride,anemia diabeties scurvy heart_disease hypertension obesity goitre kidney_disease pregnancy,low_fat_diet high_protien_diet vegan_diet low_sodium_diet ketogenic_diet,350,96
meal_id_142,3-Ingredient Butterscotch Ice Cream,ice,2 Cups heavy cream   1 can condensed milk 1/2 cups butterscotch chips,https://food.ndtv.com/recipe-3-ingredient-butterscotch-ice-cream-958029,veg,calcium vitamin_d potassium,anemia eye_disease rickets heart_disease hypertension obesity kidney_disease pregnancy,vegan_diet low_fat_diet ketogenic_diet,260,53
meal_id_143,Idli Mille FeuiIle,idli,300 gms Idli Batter 100 gram Beetroot 100 gram Carrot 50 gram Corn 100 gram Broccoli  to taste Salt,https://food.ndtv.com/recipe-idli-mille-feuiile-958015,veg,sodium iodine magnesium carbohydrates vitamin_c vitamin_k chloride,diabeties heart_disease hypertension obesity goitre kidney_disease,vegan_diet low_sodium_diet high_protien_diet,295,69
meal_id_144,15-Minute Chocolate Bread Bomb,bread,  Chocolate shavings (4-5 chocolates)    10 slices of bread    Oil to deep fry  1-2 Cups breadcrumbs  1 Cup refined flour (maida)   Water    Sugar powder ,https://food.ndtv.com/recipe-15-minute-chocolate-bread-bomb-957994,veg,magnesium,scurvy diabeties heart_disease hypertension obesity goitre,high_fiber_diet mediterranean_diet high_protien_diet low_carb_diet ketogenic_diet,585,38
meal_id_145,Marzipan Easter Egg,egg,300 gms crushed cashews 200-300 gram icing sugar   6 tbsp each sugar and water (for syrup)   1 tsp almond essence/ vanilla essence or ½ tsp rose essence o 3 tbsp cocoa powder (optional) 4 tbsp nuts (optional)   Edible food colours (as required),https://food.ndtv.com/recipe-marzipan-easter-egg-957963,non_veg,iron vitamin_a vitamin_e vitamin_k chromium copper manganese,anemia diabeties scurvy eye_disease rickets heart_disease obesity goitre kidney_disease pregnancy,high_fiber_diet low_fat_diet high_protien_diet gluten_free_diet vegan_diet low_sodium_diet low_carb_diet ketogenic_diet,240,36
meal_id_146,No-Bake Biscoff Cheesecake,cheese,"1  Biscoff biscuits, crushed ¼   Butter, melted  1 pack  Cream cheese 3/4   Powdered sugar 3/4  Biscoff spread 1  Heavy cream ",https://food.ndtv.com/recipe-no-bake-biscoff-cheesecake-957953,veg,calcium chromium,anemia rickets hypertension obesity pregnancy,vegan_diet low_fat_diet ketogenic_diet,565,69
meal_id_73,Phool Makhane Ki Kheer,kheer,1 Cup MAKHANA  500 ml MILK    3 tbsp GHEE   3-4 PCS(POWDERED)  GREEN CARDAMOM  4-5 pieces RAISINS   100 gram SUGAR  				100 GMS   4-5 pieces SAFFRON THREADS ,https://food.ndtv.com/recipe-phool-makhane-ki-kheer-957931,veg,iron calcium carbohydrates vitamin_d potassium,anemia diabeties scurvy rickets heart_disease hypertension obesity goitre kidney_disease pregnancy,vegan_diet low_fat_diet ketogenic_diet high_protien_diet,445,64
meal_id_147,Papaya Ice Cream,ice,1 Cup papaya pieces 1 litre high-fat milk 20 ml condensed milk 2 tbsp custard powder 140 gram sugar,https://food.ndtv.com/recipe-papaya-ice-cream-957926,veg,calcium vitamin_d potassium,anemia scurvy eye_disease rickets heart_disease hypertension obesity kidney_disease pregnancy,vegan_diet low_fat_diet ketogenic_diet,415,42
meal_id_11,3-Ingredient Peanut Protein Balls,roasted,1 Cup roasted peanuts 3/4 cup soft jaggery 1 tsp sesame seeds,https://food.ndtv.com/recipe-3-ingredient-peanut-protein-balls-957922,veg,magnesium copper,anemia diabeties scurvy rickets heart_disease hypertension obesity goitre kidney_disease pregnancy,type_a_diet high_fiber_diet low_fat_diet omni_diet mediterranean_diet high_protien_diet vegan_diet low_carb_diet ketogenic_diet,635,32
